age,monthly_income,employment_status,years_of_employment,credit_score,existing_loan_amount,loan_amount_requested,loan_tenure_months,purpose_of_loan,approved,decision
51.067596938879035,62353.60943920544,Self-Employed,9.750609060684722,673.8878881339105,23690.031391533725,155884.0235980136,36,Education,1,Approved
31.50942979963765,59684.24093301106,Salaried,8.839601065231081,748.1829388607678,5990.747851211972,208894.84326553872,36,Business,0,Rejected
48.65876224323898,64633.12512810731,Self-Employed,18.74284041213743,836.680757450933,12095.726724162309,355482.18820459023,24,Education,1,Approved
37.44055145081465,72748.28325356709,Self-Employed,0.0,606.1591245778379,13139.771688509873,400115.557894619,60,Personal,1,Approved
34.97597989824996,81036.76477034423,Salaried,17.258053273171033,830.3342307597342,12186.045478136364,202591.9119258606,36,Business,1,Approved
41.73035056440791,19814.81197610777,Self-Employed,0.0,606.2050911266407,2472.990057730725,89166.65389248496,36,Business,0,Rejected
51.3934339576638,43551.17649340912,Salaried,7.832301905897176,698.1598951131612,12174.929387019663,195980.29422034102,12,Education,1,Approved
25.443567452236305,18317.040635881753,Student,0.19376574339809394,678.2611388890459,3027.055253409835,82426.68286146788,36,Business,0,Rejected
38.71721298502569,90931.95883442085,Salaried,9.181495189048716,741.9022097001376,32808.800807980515,636523.7118409459,36,Home,0,Rejected
43.784234291090755,79331.96823068096,Salaried,8.715468993796067,793.9341542158043,18734.891365454332,356993.8570380643,84,Education,1,Approved
24.186462003823365,8730.88163432064,Student,3.0414592879858278,531.8681584379475,5902.283710685695,78577.93470888576,48,Home,0,Rejected
22.850650327998125,27901.79461136281,Student,1.8920905165190338,685.118941099186,3320.5558239821485,153459.87036249545,60,Vehicle,1,Approved
22.085169084616766,19533.931836241474,Student,2.812549380306477,516.4008243471951,1202.200972883688,68368.76142684516,60,Business,0,Rejected
55.82136378779762,54619.017510787526,Self-Employed,9.725792646658189,766.4868381701822,3921.4658308786265,136547.5437769688,84,Personal,1,Approved
36.81541154411227,17582.622146820268,Unemployed,1.8065960294147576,519.6995730193026,2514.6932231031997,43956.55536705067,12,Education,0,Rejected
51.0755418335569,66954.87133155926,Salaried,6.000900788245165,713.6249672897094,4459.700063848729,301296.9209920167,84,Vehicle,1,Approved
51.5356466849423,20577.02588638885,Unemployed,3.5648475195003018,609.0862264616082,5245.293200240092,246924.3106366662,72,Home,0,Rejected
53.58243773472351,61491.97202645632,Salaried,12.005117606310652,786.8771550570004,17934.761835349524,553427.748238107,24,Vehicle,1,Approved
39.02756464760904,52836.2795916389,Self-Employed,3.1359641660700577,669.8428563312204,9620.492624517974,237763.25816237504,72,Business,1,Approved
22.667500936465437,37208.403583969135,Student,3.4817099011144714,614.5777520712177,8598.30135470412,260458.82508778395,60,Other,0,Rejected
20.14778432507495,25869.993150119517,Student,0.0,556.4681879710116,6181.677213212573,181089.9520508366,60,Home,0,Rejected
37.908675579285116,22094.620528159874,Unemployed,0.21259072288628722,541.1254129590689,7190.096892244377,99425.79237671943,36,Home,0,Rejected
29.162687473113532,16007.452966408933,Unemployed,0.0,455.7964985914534,2479.968483400154,88040.99131524914,12,Vehicle,0,Rejected
36.42501831848044,81970.53841686269,Salaried,6.913166160449189,734.4048899571786,26975.253958118134,286896.8844590194,36,Home,1,Approved
35.716142796809386,71338.74405883277,Salaried,4.7503816421480005,691.4724988504953,9305.078192990026,856064.9287059933,48,Personal,1,Approved
36.96628626193746,68491.45122492536,Salaried,8.683768095620797,795.6598021564478,27166.082349210115,821897.4146991044,36,Business,1,Approved
26.990038912290153,34698.9701099066,Salaried,4.1823790000286785,656.2546802411874,24967.911516314765,190844.3356044863,36,Home,1,Approved
50.567550502684206,19752.14880809893,Unemployed,0.7288054756440205,595.2113331202962,2493.7125934656897,88884.66963644518,60,Personal,0,Rejected
23.042115739534704,14762.650345825368,Student,0.0,540.6752604880718,1589.6288060306495,66431.92655621415,60,Home,0,Rejected
34.50137938477051,20421.989122951003,Unemployed,0.0,546.2534198009974,6498.6878924638395,112320.94017623052,84,Personal,0,Rejected
41.733177099707646,36237.01843322631,Self-Employed,6.154053408745959,684.7887002072355,4182.276605553157,90592.54608306577,24,Other,1,Approved
41.285427002615805,66254.53886424881,Salaried,10.865900655541173,779.0023064959772,11803.175461072806,364399.9637533685,84,Education,1,Approved
48.27394384866001,72218.501197418,Self-Employed,4.705924084183604,671.0521609372539,10381.269056390114,505529.508381926,72,Business,1,Approved
36.85358993798009,64029.763107883926,Self-Employed,2.0400403950374444,681.7430376609078,9048.73098075448,352163.6970933616,36,Education,1,Approved
42.877577744113694,97297.92566850471,Salaried,11.566556029824406,796.5492065978399,22479.410587877155,875681.3310165424,72,Home,1,Approved
44.90621455343996,20198.039635167686,Unemployed,1.1635932105585798,462.2733729472624,9359.342693884182,70693.1387230869,36,Vehicle,0,Rejected
35.86368163303415,78518.63761670404,Salaried,3.7336995701777003,670.1926622072975,41486.14057166864,353333.86927516817,60,Personal,1,Approved
46.88446673519299,53725.62449549126,Self-Employed,0.6830253702792755,713.4230923904038,7860.599460951445,241765.31022971068,24,Personal,1,Approved
24.213184961064055,20624.24568088662,Student,0.0,611.0831215503316,10710.91094240915,185618.21112797956,24,Personal,0,Rejected
42.50680919023324,99669.25466618678,Salaried,2.754095399544502,705.342167599424,24954.878706121992,697684.7826633075,48,Vehicle,1,Approved
39.75868764650578,43144.50123748686,Self-Employed,2.758207931875371,667.208969253619,19195.631831759914,302011.50866240804,48,Personal,1,Approved
36.849587887917785,16220.687190021923,Unemployed,0.8505274177447806,524.442282323728,6928.693037487615,194648.24628026306,72,Education,0,Rejected
40.640460076831594,22469.668251594656,Unemployed,0.7639154880904279,521.6291813259398,3041.1519022607176,78643.8388805813,36,Vehicle,0,Rejected
34.159994297530154,66389.79570927602,Salaried,2.7209903548412404,677.4088033179981,18699.89174751161,597508.1613834841,48,Business,1,Approved
20.0,15001.41338736255,Unemployed,0.0,557.7927973185208,2245.916601678081,37503.53346840638,36,Home,0,Rejected
46.97246241957217,11712.393441798635,Unemployed,0.3918585360035154,564.2148408616882,2479.744658696895,40993.37704629522,24,Vehicle,0,Rejected
46.08722001918004,82710.39592759137,Salaried,2.100305637893788,680.7878374183553,25094.075713411625,578972.7714931396,84,Personal,1,Approved
31.58834520538826,61322.88832576826,Salaried,8.426254249548085,737.132513030613,13042.631979647549,429260.2182803778,36,Vehicle,1,Approved
19.98725025306656,15550.204782204077,Student,0.4808997702726241,607.6494695665364,2400.7229424925754,69975.92151991834,48,Business,0,Rejected
35.00166988675201,74713.38711408417,Salaried,2.9377333523780544,764.7932624030144,9054.405329997679,896560.64536901,36,Education,1,Approved
39.169600002148634,66160.87463762578,Salaried,4.131810270177787,672.3490133269809,31296.178317058828,363884.81050694175,24,Other,1,Approved
49.9850730546786,31938.085967918785,Self-Employed,3.7638379399193465,680.642477657671,4533.027159925653,111783.30088771574,60,Personal,1,Approved
20.266858775834493,25644.33968333133,Student,0.0,588.202200870787,2835.7829775071887,64110.84920832833,24,Other,0,Rejected
22.081338063016965,48014.57919759682,Student,2.6176565325239967,594.0219098857261,13928.187950179821,168051.02719158886,72,Vehicle,0,Rejected
33.102355655088544,77906.98011696388,Self-Employed,6.015542750928184,692.2029150865361,31551.73163664029,272674.4304093736,36,Business,1,Approved
25.806419410046352,18417.01706618615,Self-Employed,1.4701885526434681,638.2638481966878,2770.2888398297728,46042.54266546537,12,Education,1,Approved
18.0,26864.760767102016,Student,0.0,523.7705019543979,11546.728210928357,147756.18421906108,24,Personal,0,Rejected
49.01382979250028,11759.202644226298,Unemployed,0.0,639.3017437143744,1694.5443102468666,64675.614543244636,36,Education,0,Rejected
38.697425013863764,81058.21425796217,Salaried,8.272474026284604,755.8444307137551,7295.92058859178,445820.17841879197,60,Vehicle,1,Approved
37.46883446359402,68698.44289186067,Self-Employed,3.481256053837207,633.398810526992,17510.66092689841,480889.1002430247,36,Business,1,Approved
39.95122147871988,89846.85967469486,Salaried,10.386495767211386,739.1720397311723,14917.461914885504,808621.7370722537,60,Personal,1,Approved
37.98469345267364,69047.5641146619,Salaried,16.652793515464257,769.0164974649914,18710.831613417937,379761.60263064044,84,Personal,1,Approved
30.40090869543898,77789.304677735,Salaried,14.549770410612169,823.5785749827636,26540.004143188824,272262.5663720725,48,Business,1,Approved
38.474954544907305,64767.25408217421,Salaried,7.303166199857411,708.2620029292701,13089.787324959976,356219.89745195815,24,Business,1,Approved
20.457806372115048,17763.79640480159,Student,0.7234406052910023,674.4841981134766,6811.691916834125,79937.08382160716,24,Education,1,Approved
27.77060292874021,17773.211720560634,Unemployed,0.8381688804303566,643.5864534885123,3104.869463129669,97752.66446308349,12,Business,0,Rejected
24.830924210200543,17598.87772974782,Student,1.7867928995755162,594.8778523711092,3354.872851366994,123192.14410823473,36,Business,0,Rejected
32.72593192867856,73749.20051452209,Salaried,4.559604535771545,767.0263628014941,20110.497551948876,405620.60282987147,36,Vehicle,1,Approved
40.5864390277445,68149.96866166288,Salaried,10.890601838736966,728.8949972849326,52157.85252698533,306674.85897748295,24,Education,1,Approved
57.68932537382722,71124.68263802506,Self-Employed,6.21281748226959,681.33250052053,8780.338650363867,177811.70659506263,48,Home,1,Approved
23.363404985181532,13615.277007393259,Unemployed,1.7664737537539428,569.3376625750004,1121.6782277564505,47653.469525876404,48,Business,0,Rejected
36.91335910206701,81499.55815761548,Salaried,1.828519083957004,676.3422538442336,26006.03399151073,733496.0234185393,24,Personal,1,Approved
30.193227077438436,98075.48904408133,Self-Employed,14.49088640577223,785.4086878518768,36290.006858847606,441339.700698366,60,Vehicle,1,Approved
41.75733494252143,69281.6963720581,Salaried,12.433759586668602,721.1836134185794,17667.896277395528,381049.3300463195,36,Vehicle,1,Approved
37.246701580002735,39114.543700888535,Salaried,7.1814864358429515,703.0686148182789,8901.858689252713,136900.90295310988,84,Personal,1,Approved
26.24806081638537,38925.433331609995,Self-Employed,4.859424091421801,626.6970006491513,12912.303758828091,175164.44999224498,48,Vehicle,1,Approved
52.661772157199934,85115.65511027924,Salaried,3.1888522133021038,691.7601584511491,23946.68994065963,297904.79288597737,36,Education,0,Rejected
39.18728630067484,12268.505162044701,Unemployed,0.1741939507175695,589.5472194602603,4649.9709558900795,42939.76806715645,84,Other,0,Rejected
41.98452067049785,50967.31755966565,Salaried,7.0657759339787765,638.0659365960257,20868.356397386673,178385.61145882978,48,Personal,1,Approved
43.177465301940565,82688.38204973463,Salaried,10.454972926416254,783.5547826626864,11218.71299415779,372097.7192238058,12,Other,1,Approved
31.451581325904982,82718.7688193336,Salaried,5.018923588900055,695.9900186764293,30667.199507926507,454953.2285063348,24,Other,1,Approved
49.14612909028462,54569.82579768142,Salaried,10.451121069542443,719.0938617413346,20157.664069746294,300134.0418872478,48,Education,1,Approved
27.142689100664178,63052.648911444194,Salaried,3.402719874348015,680.1996963971719,16576.063869143592,567473.8402029978,36,Other,1,Approved
40.86337159233046,42992.691555193174,Self-Employed,0.0,765.9702096623772,6378.4518520902475,150474.42044317612,36,Personal,1,Approved
36.507372584249666,86833.05415840595,Salaried,8.06222912203909,763.6809755589697,12037.300053813386,217082.6353960149,48,Personal,1,Approved
55.71108471566336,87268.47516666188,Self-Employed,0.0,628.1242300235226,19234.27683571825,479976.6134166404,60,Personal,1,Approved
30.281863434307258,26123.91529639517,Unemployed,0.0,602.3139610649673,1082.1625731998943,143681.53413017344,48,Personal,0,Rejected
27.82430353799095,87801.1251010849,Salaried,2.6615575102550473,703.051965098917,8137.748155951596,790210.1259097641,24,Vehicle,1,Approved
53.301623344639566,93188.25422204226,Salaried,1.0402483219829621,645.110147093315,12080.568805746243,512535.39822123246,24,Business,1,Approved
47.85206398691636,86293.24406591934,Salaried,8.258653716642273,767.0212629366275,13111.744238427833,474612.8423625564,84,Personal,1,Approved
20.015916785543155,5309.898217742906,Unemployed,3.3770877105822086,605.5943861113705,329.98563401201164,29204.440197585984,72,Personal,0,Rejected
36.25736781627068,71132.04310032961,Salaried,3.1876005645528394,663.4250289168652,12843.399075285408,640188.3879029665,84,Home,1,Approved
51.210425599891515,83875.31884060807,Salaried,7.705170484385837,784.9193207489465,7227.963611565147,377438.93478273635,36,Home,1,Approved
28.794274846978805,78785.14364207443,Salaried,8.817799268213552,788.1863463167526,12821.108041288768,275748.0027472605,36,Business,1,Approved
32.93910620366202,45248.80192683974,Salaried,9.527218796847716,663.8835817287069,5060.464906204856,248868.41059761858,48,Personal,1,Approved
42.417240686247354,70741.28894039927,Self-Employed,14.617053784691493,775.7510628741571,9968.791259088064,318335.80023179675,48,Personal,1,Approved
37.35803095574748,33079.61284093868,Self-Employed,8.92935189024197,740.1491928407305,2783.6607770231794,148858.25778422406,24,Home,1,Approved
43.009557347310206,97145.77223798502,Salaried,7.010494254588932,756.8336833453519,29922.117053006245,340010.20283294754,84,Home,1,Approved
21.84556936980773,15590.656884447748,Student,0.4673553187374444,580.912161957002,767.4388647294793,70157.95598001487,36,Education,0,Rejected
36.95947333860678,77115.95160375652,Salaried,3.919230295175823,658.688250788717,11632.272975176522,424137.73382066085,24,Business,1,Approved
38.57359725692079,44655.57276811339,Salaried,10.310381094253698,699.5442258555368,10330.532472855562,200950.07745651025,36,Business,1,Approved
38.86887728323994,76302.8130992464,Salaried,6.742729117221071,753.7423368162619,30697.18450575491,190757.032748116,24,Business,1,Approved
34.965922142649326,21340.287064092692,Unemployed,0.0,610.5377554965231,7364.287399658613,53350.717660231734,60,Home,0,Rejected
34.851046439116786,57232.726842369346,Salaried,5.093798219834806,658.9258091074818,41357.723926256636,143081.81710592337,48,Education,1,Approved
39.34098018462965,108062.08469646823,Salaried,5.028524208702394,699.7444329704634,13048.495706199563,1200000.0,36,Business,0,Rejected
33.12840966708854,50147.69047036863,Salaried,15.121491963036416,722.7526011603992,8862.878111043136,225664.60711665882,72,Personal,1,Approved
20.43433812970089,36616.24688212623,Student,0.5734419644454065,542.2439788088925,3362.88036258568,128156.8640874418,36,Vehicle,1,Approved
49.590339311707666,68987.6423177022,Self-Employed,6.06760713063433,633.5350564377554,6460.156933900164,620888.7808593197,36,Home,1,Approved
30.136080518247695,9942.098012637247,Student,0.0,574.0503191093152,1303.5272036688152,69594.68608846073,84,Business,0,Rejected
